experiment,num_train_seqs,num_test_seqs,run_type,model_id_or_k,train_extract_time_s_mean,train_extract_time_s_std,train_extract_time_s_var,train_extract_time_s_min,train_extract_time_s_max,test_extract_time_s_mean,test_extract_time_s_std,test_extract_time_s_var,test_extract_time_s_min,test_extract_time_s_max,total_train_time_s_mean,total_train_time_s_std,total_train_time_s_var,total_train_time_s_min,total_train_time_s_max,prediction_time_s_mean,prediction_time_s_std,prediction_time_s_var,prediction_time_s_min,prediction_time_s_max,accuracy_mean,accuracy_std,accuracy_var,accuracy_min,accuracy_max,precision_macro_mean,precision_macro_std,precision_macro_var,precision_macro_min,precision_macro_max,recall_macro_mean,recall_macro_std,recall_macro_var,recall_macro_min,recall_macro_max,f1_macro_mean,f1_macro_std,f1_macro_var,f1_macro_min,f1_macro_max,train_extract_time_s_cv,test_extract_time_s_cv,total_train_time_s_cv,prediction_time_s_cv,accuracy_cv,precision_macro_cv,recall_macro_cv,f1_macro_cv
train30_11000,3300,7700,individual,9,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.3347999999999995,0.8105609384864286,0.657009035,3.7648,5.7412,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.1869892356017414,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,10,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.32166,0.8121978318119301,0.6596653180000003,3.717,5.729,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.1879365410078373,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,11,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.36252,0.7901953979871054,0.6244087669999999,3.7839,5.7279,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.18113278517625256,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,12,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.336740000000001,0.8121708213177818,0.6596214430000003,3.7485,5.7476,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.18727680730635954,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,13,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.34002,0.8166856996421573,0.6669755319999999,3.7781,5.7531,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.18817556132049099,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,14,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.34872,0.8250028406011704,0.680629687,3.7802,5.7774,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.18971164862331222,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,15,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.35216,0.8108145922465873,0.6574203029999995,3.7973,5.7566,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.18630165073126617,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,16,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.35832,0.812810535733882,0.6606609670000002,3.795,5.7773,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.1864962957593481,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,17,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.35202,0.811541552848651,0.6585996919999999,3.7866,5.7555,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.1864746836753165,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,18,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.334899999999999,0.8048680668283469,0.6478126050000003,3.7723,5.7229,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.1856716572073974,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,19,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.357419999999999,0.842477374770385,0.7097681269999997,3.7665,5.81,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.19334316516892683,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,20,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.35976,0.80083917424162,0.6413433829999998,3.8036,5.7364,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.18368882099969266,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,21,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.36166,0.8224531676636669,0.6764292129999999,3.7614,5.7679,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.18856425481666775,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,22,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.379,0.8374182139170367,0.7012692649999999,3.7637,5.8136,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.19123503400708766,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,23,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.36134,0.8140089852083945,0.6626106280000003,3.7664,5.7682,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.1866419461010594,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,24,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.33746,0.7971469268585312,0.6354432230000004,3.7811,5.7163,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.18378196614113587,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train30_11000,3300,7700,individual,25,0.9170400000000001,0.036730409744515476,0.0013491229999999972,0.864,0.9675,3.70554,0.8072792967740469,0.6516998629999997,3.1382,5.1061,843.65462,8.525441610673292,72.68315465699963,833.5257,854.0681,4.353540000000001,0.8275638422502519,0.6848619129999999,3.7361,5.7831,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.9998000000000001,0.00014142135623729395,1.9999999999995597e-08,0.9997,1.0,0.04005322531679695,0.21785739643184174,0.010105369435034081,0.1900898676135402,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725,0.00014144964616652725
train40_11000,4400,6600,ensemble,1,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,3.5888800000000005,0.48284881381235684,0.23314297700000003,3.0658,4.3201,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.0002280350850198034,5.199999999998896e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.13454025038796413,0.000251058261943068,0.0002280852637778345,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,2,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,4.150399999999999,0.4778954226606486,0.22838403499999999,3.6761,4.8892,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.0002280350850198034,5.199999999998896e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.11514442527482861,0.000251058261943068,0.0002280852637778345,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,3,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,4.72298,0.46112026847667403,0.21263190199999996,4.3293,5.4594,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.09763333075233731,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,4,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,5.281319999999999,0.49299160439098744,0.24304072199999988,4.8781,6.0889,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.09334628547237954,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,5,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,5.8493200000000005,0.5042213174787435,0.2542391369999999,5.4641,6.6952,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.0862016982279553,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,6,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,6.38944,0.5196319110678247,0.2700173229999997,5.9862,7.2719,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.0813266751182928,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,7,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,6.9581,0.53119097789778,0.28216385499999985,6.5289,7.8607,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.07634138312151019,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,8,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,7.5296199999999995,0.5562347184417743,0.3093970619999999,7.0617,8.481,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.07387288049619693,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,9,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,8.10792,0.6060701089808008,0.3673209769999998,7.5796,9.1478,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.07475038098313758,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,10,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,8.6482,0.6213830903717926,0.3861169449999994,8.101,9.7143,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.07185114710249448,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,11,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,9.19562,0.6549020323682008,0.4288966719999999,8.6424,10.329,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.07121890991234966,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,12,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,9.7713,0.6971882708422459,0.4860714850000008,9.1745,10.9783,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.07135061566447104,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,13,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,10.32992,0.6966818836456131,0.48536564699999957,9.7167,11.5334,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.0674431054302079,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,14,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,10.889140000000001,0.7046363799861598,0.49651242799999973,10.3252,12.1214,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.06471001199232995,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,15,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,11.44712,0.7217865141438983,0.5209757719999998,10.8753,12.7106,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.06305398337257741,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,16,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,12.03336,0.7810809868381121,0.610087507999999,11.4729,13.4126,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.06490963345550305,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,17,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,12.610159999999999,0.7663757061650636,0.5873317229999998,12.1081,13.9706,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.06077446330300834,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
train40_11000,4400,6600,ensemble,18,1.28594,0.08757449971310151,0.007669293000000017,1.1722,1.4027,2.97208,0.43356130708355406,0.18797540699999984,2.4361,3.5812,1083.66378,10.232866521019345,104.71155723699856,1069.3193,1095.1814,13.158779999999998,0.7649222130386852,0.5851059919999997,12.6836,14.5193,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.99978,0.000258843582110868,6.699999999998566e-08,0.9995,1.0,0.99976,0.00025099800796020167,6.299999999998946e-08,0.9995,1.0,0.06810154417243534,0.14587807430605976,0.009442842613988025,0.058130177192618565,0.000251058261943068,0.000251058261943068,0.00025890054022971855,0.000251058261943068
