train_file,test_file,version,num_train_seqs,num_test_seqs,train_extract_time_s,test_extract_time_s,total_train_time_s,run_type,model_id_or_k,prediction_time_s,accuracy,precision_macro,recall_macro,f1_macro
train60_11000_1.fasta,test40_11000_1.fasta,1,6600,4400,1.7944,1.7307,1557.1029,ensemble,20,9.1915,0.9995,0.9996,0.9996,0.9996
train60_11000_1.fasta,test40_11000_1.fasta,1,6600,4400,1.7944,1.7307,1557.1029,ensemble,21,9.6075,0.9995,0.9996,0.9996,0.9996
train60_11000_1.fasta,test40_11000_1.fasta,1,6600,4400,1.7944,1.7307,1557.1029,ensemble,22,9.9986,0.9995,0.9996,0.9996,0.9996
train60_11000_1.fasta,test40_11000_1.fasta,1,6600,4400,1.7944,1.7307,1557.1029,ensemble,23,10.3508,0.9995,0.9996,0.9996,0.9996
train60_11000_1.fasta,test40_11000_1.fasta,1,6600,4400,1.7944,1.7307,1557.1029,ensemble,24,10.6728,0.9995,0.9996,0.9996,0.9996
train60_11000_1.fasta,test40_11000_1.fasta,1,6600,4400,1.7944,1.7307,1557.1029,ensemble,25,11.0574,0.9995,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,0,4.2632,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,1,4.1847,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,2,4.1912,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,3,4.1924,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,4,4.1877,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,5,4.1845,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,6,4.1901,0.9998,0.9998,0.9998,0.9998
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,7,4.1876,0.9998,0.9998,0.9998,0.9998
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,8,4.2397,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,9,4.1822,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,10,4.181,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,11,4.1821,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,12,4.1914,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,13,4.1842,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,14,4.178,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,15,4.1771,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,16,4.1787,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,17,4.1808,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,18,4.1953,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,19,4.1783,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,20,4.1772,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,21,4.1825,0.9998,0.9998,0.9998,0.9998
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,22,4.1755,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,23,4.1851,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,individual,24,4.177,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,1,4.2632,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,2,4.7262,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,3,5.1958,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,4,5.6667,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,5,6.1327,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,6,6.5956,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,7,7.0641,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,8,7.53,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,9,8.0482,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,10,8.5088,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,11,8.9682,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,12,9.4286,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,13,9.8985,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,14,10.3611,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,15,10.8175,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,16,11.2729,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,17,11.73,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,18,12.1893,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,19,12.663,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,20,13.1197,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,21,13.5753,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,22,14.0362,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,23,14.4901,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,24,14.9536,0.9996,0.9996,0.9996,0.9996
train10_11000_2.fasta,test90_11000_2.fasta,2,1100,9900,0.3715,3.7216,132.4886,ensemble,25,15.409,0.9996,0.9996,0.9996,0.9996
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,0,1.2659,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,1,1.1769,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,2,1.1654,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,3,1.1705,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,4,1.1865,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,5,1.1798,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,6,1.196,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,7,1.1997,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,8,1.1787,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,9,1.1748,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,10,1.1576,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,11,1.176,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,12,1.1866,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,13,1.2056,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,14,1.1865,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,15,1.2195,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,16,1.2263,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,17,1.1649,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,18,1.2055,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,19,1.1963,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,20,1.1761,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,21,1.2015,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,22,1.1938,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,23,1.2532,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,individual,24,1.1947,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,1,1.2659,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,2,1.4665,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,3,1.6556,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,4,1.8498,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,5,2.0599,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,6,2.2634,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,7,2.4831,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,8,2.7065,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,9,2.9089,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,10,3.1074,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,11,3.2887,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,12,3.4884,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,13,3.6987,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,14,3.928,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,15,4.1381,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,16,4.3813,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,17,4.6313,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,18,4.8198,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,19,5.049,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,20,5.2689,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,21,5.4687,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,22,5.6939,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,23,5.9114,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,24,6.1883,1.0,1.0,1.0,1.0
train80_11000_2.fasta,test20_11000_2.fasta,2,8800,2200,2.5047,0.9763,2018.0925,ensemble,25,6.4067,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,0,2.5572,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,1,2.5025,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,2,2.4972,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,3,2.4787,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,4,2.4248,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,5,2.4317,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,6,2.4352,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,7,2.4759,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,8,2.5052,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,9,2.4583,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,10,2.4779,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,11,2.4498,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,12,2.438,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,13,2.4378,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,14,2.4884,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,15,2.4157,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,16,2.4111,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,17,2.462,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,18,2.4585,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,19,2.4262,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,20,2.4298,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,21,2.4359,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,22,2.4133,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,23,2.4278,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,individual,24,2.4571,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,1,2.5572,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,2,3.0892,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,3,3.6158,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,4,4.124,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,5,4.5782,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,6,5.0394,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,7,5.5041,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,8,6.0094,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,9,6.5441,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,10,7.0318,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,11,7.5392,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,12,8.0184,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,13,8.4859,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,14,8.9531,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,15,9.471,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,16,9.9161,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,17,10.3567,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,18,10.8482,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,19,11.3362,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,20,11.7918,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,21,12.2511,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,22,12.7164,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,23,13.1592,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,24,13.6165,1.0,1.0,1.0,1.0
train50_11000_5.fasta,test50_11000_5.fasta,5,5500,5500,1.6022,1.9705,1345.649,ensemble,25,14.1031,1.0,1.0,1.0,1.0
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,0,3.8964,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,1,3.8864,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,2,3.8451,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,3,3.7992,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,4,3.8411,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,5,3.8201,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,6,3.8207,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,7,3.8099,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,8,3.7648,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,9,3.827,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,10,3.854,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,11,3.8369,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,12,3.7829,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,13,3.7802,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,14,3.7973,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,15,3.8649,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,16,3.7866,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,17,3.7838,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,18,3.7777,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,19,3.8046,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,20,3.7829,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,21,3.8024,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,22,3.8413,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,23,3.7811,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,individual,24,3.8374,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,ensemble,1,3.8964,0.9997,0.9997,0.9997,0.9997
train30_11000_5.fasta,test70_11000_5.fasta,5,3300,7700,0.9184,3.1805,838.281,ensemble,2,4.6022,0.9997,0.9997,0.9997,0.9997
